140.131836;37350.554118
138.802734;29407.328754
137.474609;21945.853390
136.145508;16171.356541
134.815430;12490.625318
133.485352;9766.677297
132.155273;8120.965606
130.825195;6712.809577
129.494141;5570.211166
128.163086;4944.626427
126.831055;4411.349305
125.499023;3944.031167
124.166992;3536.993303
122.834961;3163.926142
121.501953;2875.447849
120.168945;2695.874828
118.834961;2475.142628
117.500977;2323.868436
116.166992;2054.614751
114.833008;2088.980207
113.498047;1966.002890
112.163086;1839.340026
110.827148;1669.682045
109.491211;1677.901993
108.155273;1568.240105
106.819336;1563.383882
105.482422;1422.009104
104.144531;1361.099169
102.807617;1176.849392
101.469727;1218.808597
100.131836;1053.366437
